gene_name	HobRAvsHob
BET1	-0.0192399216392847
NAMPT	0.252165324004833
TWISTNB	0.114380253746733
PIK3CG	-0.00445593589036597
PON3	-0.0270852493896006
PON2	-0.182158366193374
ITGB8	1.39241168391087
HBP1	0.14282662252106
DUS4L	-0.0423655759596802
SP4	0.144250785234205
WDR91	0.108734398590721
DNAH11	0.0449328307542287
CBLL1	-0.0297278263639118
DLX5	0.302363536250925
MTPN	0.0408736822549436
STEAP1B	0.477649240120105
PTN	-1.03078302826576
MPP6	0.134359099935896
DFNA5	0.0613221783915545
ATP6V0A4	0.00666190646837705
ZC3HAV1	-0.181486814886494
TTC26	0.0385965015999448
OGDH	-0.102507428962417
NPVF	0
ADAP1	-0.0349082690074649
TFEC	0.00882134421019379
H2AFV	0.0347108334848656
CAV2	-0.536487781161668
CAV1	-0.328698012652332
MET	0.212797339355902
RNF32	0.0445356227592022
LMBR1	0.213190614177925
NHP2P1	0
WNT2	0
HOXA1	-0.123456054904262
DNAJB6	-0.127190181982808
HOXA2	-0.00246296859884687
HOXA3	0.058652200657475
LFNG	-0.146123535912194
HOXA5	0.0970596196557922
HOXA6	0.0250482358201731
BRAT1	0.0693534075290927
IQCE	-0.0126732316540252
ANKRD7	-0.00457653322122664
VIPR2	0.0170808676699519
TSPAN12	-0.0511155749016545
SSBP1	-0.034883984776922
HOXA13	0.111890569526455
CPED1	-0.322508889575634
EVX1	-0.000716267852492791
HIBADH	0.0932957094845399
TAX1BP1	-0.0754353057412196
CPVL	0
CHN2	-0.00353860327485833
GRB10	0.0329308441307177
ABHD11	-0.0440556709962889
COBL	0.00432138792771775
FKBP14	-0.275966487469558
PLEKHA8	0.0690752050195744
STX1A	0.117028995891765
NOD1	0.0539504565813971
GARS	0.177747265345703
CRHR2	0
EPHB6	-0.0142741629717875
FAM188B	0.0619608315428382
GHRHR	0.00432138792771775
NSUN5P2	0.0413309894434004
CASP2	-0.25725509607634
CHCHD2	-0.0802163380051102
CCL24	0
HSPB1	-0.724392644475113
NPTX2	0.760630030943277
PDAP1	0.00439634473627848
BUD31	-0.020265307982859
PTCD1	-0.325750123146721
CYP3A5	0.0551166162343062
ZKSCAN1	0.081074158940476
EIF3B	-0.0841709945881863
SNX8	-0.123400866538999
NUDT1	0.0598817088227364
PTPRZ1	0.00413256318610689
TAF6	0.116340965590084
WASL	0.107384720885531
HYAL4	0.0131968509696866
SPAM1	0
AIMP2	0.107469267333403
TFR2	-0.0574799850161121
FSCN3	0.00882134421019379
MOSPD3	0.176949497882836
PAX4	0
PCOLCE	0.314896608833902
FBXO24	0.0183109715958474
PPP1R17	0
RBM28	-0.164439395112314
USP42	0.00686256201252178
IMPDH1	-0.190379324568664
AGFG2	-0.141264781172156
LSM5	0.026281680937883
SERPINE1	0.00334019491182147
AP1S1	-0.0436991497365788
MOGAT3	0.00343308019730193
C1GALT1	0.573873264210453
PLOD3	-0.0501638434531966
RPA3	-0.0974393324669887
ZNHIT1	-0.25010053585352
CLDN15	0.153030036571649
NOBOX	0
GLCCI1	0.0275016595682054
MYL10	-0.000291158253682422
PHF14	0.22350069965456
NRF1	-0.0914867505711516
TMEM106B	-0.136805745734549
EZH2	0.118143839132216
CEP41	0.111533607841384
ZNF862	0.238258176564493
SFRP4	0.499725762819982
MEST	0.375127317769698
MEOX2	-0.231546922943222
ANKMY2	0.0104543515788453
ACTR3C	0.119220890515733
POU6F2	-0.00922041429676956
TSPAN13	-0.583634224184159
RARRES2	0.170739863027666
AC004837.3	0.00882134421019378
AGR2	0
AHR	-0.313838628653546
CHCHD3	0.0114347869870848
GIMAP2	-0.0388890244682556
TMEM176B	0
GLI3	0.56384699835897
PSMA2	-0.0614926296032348
MRPL32	-0.0683535151707577
COA1	-0.124796256049713
BLVRA	-0.0213332926572587
URGCP	0.0682736071336141
TMEM248	-0.168813169475944
STAG3L4	-0.195139836410183
RHEB	0.0134107435254833
PRKAG2	-0.347680257386909
AEBP1	0.244841832566269
POLD2	0.134864122704291
MYL7	-0.00457653322122664
GCK	0.0213659808764257
BCL7B	-0.142916418947868
YKT6	-0.104906168031603
TBL2	-0.218978005764605
GALNTL5	0
CLIP2	0.155031239679936
EIF4H	0.00225371348675196
LIMK1	0.257264151851636
SPATA6L	0.0503232825227506
SLC1A1	-0.367387109468742
LHX2	0.0288992310679883
FKTN	-0.0614006123572608
FSD1L	0.0672822357568608
CNTNAP3	0.203822762172021
SPIN1	0.0690792578342556
NMRK1	0.268441189084394
TMEM245	-0.153717299697609
PRUNE2	0.344003587996033
MEGF9	0.194884613644472
TRIM14	-0.337626243350261
CORO2A	-0.206460119067573
TGFBR1	0.545639056635174
SEC61B	-0.0858640633428873
C5	0.106302106439641
OGN	0.172028588436404
ASPN	-0.00836048054274086
ECM2	-0.252539691269881
TLE4	-0.267101076257223
LHX6	0.00601455643694204
PTGR1	0.110722525536724
SUSD1	-0.0756049009799451
AMBP	0
AKNA	0.313331698064941
TNFSF8	0
DNM1	0.423722834447431
ENG	-0.135868847889808
AK1	0.105099119538822
CDC37L1	-0.00700979188923512
RLN2	0
RLN1	0
PLGRKT	0.193599660461894
TBC1D13	-0.0968984936981858
RIC1	-0.165110785652702
KDM4C	0.0318643432038552
DOCK8	0.0391276114024874
KANK1	0.0250523565570013
ELAVL2	0.00432138792771775
NCS1	0.107182634396171
TESK1	-0.0448431736657398
KCNT1	0.00432138792771775
CA9	0.0596421832277194
FUBP3	0.00522522643240819
TYRP1	0
CREB3	-0.248905357010843
RGP1	0.0610678448441302
MPDZ	-0.150968324309964
LHX3	0
DDX58	-0.466491358756576
EDF1	-0.0403477214634158
PIP5K1B	0.00882134421019378
GLIS3	0.277845927529828
BAG1	0.176904668793705
RAPGEF1	0.0467218265900549
NPDC1	0.0110751744141098
APBA1	-0.203436827879165
SETX	0.0166081705336349
SH3GL2	0.00432138792771775
PTGDS	0.627218602718265
ABCA2	0.113632084424651
SHB	-0.121444791808971
UBE2R2	0.110008207184869
ABHD17B	-0.127422484851019
EXOSC3	0.00350158423036362
ZFAND5	0.177138195509231
DVL1	0.214482092826687
PDLIM1	-0.562986259684658
CCNJ	0.11461295226857
DNTT	0
GATA3	0.0261849362014823
ATRNL1	0.000515544442987625
HPS1	-0.00615424106780083
PHYH	0.154548501105094
RASSF4	-0.0475878506598191
DNMBP	-0.0261882093174322
RAB11FIP2	0.0659838292939536
CXCL12	-0.650569089772027
ERLIN1	-0.014707093689422
EIF3A	0.0769880821540134
PKD2L1	-0.00457653322122664
CUBN	0.0850415810339422
TRDMT1	-0.206555205350686
DDX50	0.0385652919864459
MAPK8	0.0638231874356592
SEC23IP	-0.101411422082917
ATE1	0.0638436077088436
NSMCE4A	-0.0416874500603752
PLEKHA1	0.0728434773572566
PALD1	0.0616445547669415
UNC5B	1.41928972391958
CDH23	0.00578153569920348
C10orf54	-0.513750243588984
SPOCK2	0.0425955793851971
MICU1	0.00933153304418433
PPP3CB	-0.0900225392692775
CCSER2	0.0976403078549506
BMPR1A	0.0655135030813572
MINPP1	-0.0490190148028464
ACTA2	-1.66428354879201
LIPA	0.145919341492633
TLX1	0
C10orf2	0.344994998187445
LZTS2	-0.0091458525697341
SFXN3	-0.147887836342644
KAZALD1	0.26336215248414
FBXW4	0.0832291442116855
FGF8	-0.00469525641352708
NPM3	0.059278564397105
TNKS2	-0.01285840659021
PITX3	0.0211114621561186
GBF1	-0.164047771555172
ARHGAP21	0.0514509723564718
CPEB3	0.0101546958818446
FBXL15	-0.0493247013956202
CUEDC2	0.0986737636827435
SUFU	-0.0989073078766936
ANKRD26	0.0556327404236345
ACBD5	-0.0306540012183962
LHPP	0.303178475993443
LARP4B	0.0331656830744755
GTPBP4	-0.118627068191861
EDRF1	0.11944745980694
BCCIP	-0.105533738998306
MTPAP	-0.062472960384504
NEURL1	-0.0152579355112328
SH3PXD2A	-0.0509756103322765
PITRM1	0.0903635704022143
OBFC1	0.0408892372428724
MAP3K8	0.0169796272980305
DKK1	0.546474298384217
EBF3	-0.157842928563117
GLRX3	-0.213273191125786
SORCS1	0
FAM208B	-0.193217319505015
XPNPEP1	-0.0243087254461738
SMC3	0.00159031273241972
SHOC2	-0.189532662752088
TFAM	-0.072942945890329
CCDC6	-0.0197479551020265
CUL2	-0.0276848236841811
CCNY	0.11325280734035
UBE2S	-0.037614499126672
RPL28	0.171287092645363
ZMIZ1	0.264828980021251
DNAJC12	-0.0164752610304326
PPIF	-0.291353547314317
PBLD	-0.040019324054855
TSPAN14	-0.0885451815636422
LGI1	-0.00457653322122664
TBC1D12	0.0526133528408792
CYP2C18	0
KRT23	0.0397725325527327
CRYBA1	0
NUFIP2	0.188314533206203
GIT1	0.0736668887859544
RPL19	0.159697378650568
FBXL20	-0.0217299434904596
RUNDC3A	0.0151146819123591
UBTF	0.050127442273217
CSF3	0
PSMD3	-0.0581290707240729
CASC3	0.040802145668934
RAPGEFL1	-0.263787552678687
RGS9	0.00788876553107087
RNF43	0.0551668923747921
WNT3	-0.00328019520237288
ASPA	-0.050181401289036
RAD51C	0.0303048355658149
SEPT4	-0.026492187259985
MTMR4	0.0677737223745432
TRIM37	-0.137937871261247
P2RX1	0.0213659808764257
DHX40	0.11921374344076
KRT37	0
TUBD1	-0.0227576238096381
KPNB1	0.0113654555287326
GOSR2	-0.123062582797319
PNPO	0.0220054321811034
TVP23BP2	0
RPS6KB1	0.0878020859160529
TRIM16L	0.281831538166274
ZNF29P	0
CDK5RAP3	-0.0150913733646263
CBX1	0.109310720670011
RECQL5	-0.0564992082638671
PIGL	0.032711507371971
GALK1	-0.253162389967999
INTS2	-0.00347935010625733
CAMTA2	0.754910726517117
MED13	-0.0505002012505198
HOXB6	0.00432138792771775
ENO3	0.137846525504175
AC003958.6	0
PFN1	-0.187942500625601
RNF167	-0.148419201321554
SLC25A11	-0.127289058368811
RASD1	-0.119153922222142
CHRNE	-0.0116859382086139
RAI1	-0.374306557593586
NUP88	0.142353383217515
C1QBP	-0.00178773655668429
SLC6A4	0.334946157644148
BLMH	-0.0232872469427061
CPD	0.142020223932084
GOSR1	-0.163758993593873
CCDC47	-0.0274453100874492
MED31	0.00641446551909386
DRG2	0.0476191875250489
FTSJ3	0.238641933321183
AKAP10	-0.0777427535288613
ALDH3A1	0.00882134421019379
SMARCD2	0.0602456568225378
ICAM2	-0.201526320218155
SYNGR2	0.350057764053451
B9D1	-0.0472909247616462
UTP6	-0.00974835067811242
DDX5	-0.087184201426874
C17orf75	0.0388108709693826
CYTH1	-0.138058496080314
PSMD11	-0.065649643251632
LGALS3BP	-0.686823611088673
ASIC2	0
CCL7	-0.0181978640782035
CCL2	-0.399666774702698
CCL8	0
CCL1	0
PEX12	0.0808437223651239
KRT32	0.0261849362014823
DHX58	-0.0622917526414879
KAT2A	0.0750919798163725
RAB5C	-0.124973786688273
NAGLU	-0.0469861244156995
HSD17B1P1	0
HSD17B1	-0.0280619256919703
MLX	-0.188671324664277
CNTNAP1	-0.0918558250263644
ABI3	-0.0315136478164941
EZH1	0.0184853831377243
DLX4	0.267384634900254
PPP1R9B	0.0217947312573141
COL1A1	0.132898836506204
SGCA	-0.0206540352384512
PTGES3L-AARSD1	-0.257884679649169
MRPL27	-0.070562158733475
VAT1	0.201030247791419
LRRC59	-0.246621004212585
RND2	0.000933333662231028
ALOX12	-0.00912797958857111
HDAC5	-0.129083169073029
ABCC3	1.30107274905776
LUC7L3	0.0317555079176106
PPY	0
MPP2	0.307151342370222
SMURF2	0.20598977174051
DUSP3	-0.170743369567296
CACNG1	0
EFTUD2	-0.156235953985002
HLF	0.0677560567973057
SLC16A6	0.188499985713213
PRKAR1A	-0.000292140458462598
EFNB3	0.299903585903602
FAM20A	0.915029479373793
YWHAE	-0.0290185284779554
AC016292.3	0
MMD	0.0348744616813139
RANGRF	-0.100610748960081
DPH1	0.267895891441823
MAP2K6	-0.00155213881551708
DHRS7B	-0.0776811632345176
WSB1	0.0930830101097655
RCVRN	0.00432138792771775
MYH1	0
SLC9A3R1	0.66415534791963
MYH3	0.0320622575727274
NAT9	-0.0467184665950473
TMEM104	-0.315110986297373
VTN	0.0088487596651623
TNFAIP1	-0.268813279947567
IFT20	-0.170320096630158
TMEM97	-0.786942401579594
CDR2L	-0.151601341798379
PMP22	0.212490160845096
FOXN1	0.00432138792771775
UNC119	-0.00283980523829719
ALDOC	-0.00662170347652413
SUPT6H	0.00278971413519713
RAB34	0.0398395447270481
PHF12	0.0625381549184283
PHOX2B	0
TMEM33	-0.0554200116629691
GABRA4	-0.000291158253682422
GNRHR	0
SLAIN2	-0.0883431602160787
OCIAD1	0.0439412367183944
UGT2B10	0
CWH43	0
DCUN1D4	-0.0140374097227127
USP46	0.0238931747249627
SULT1E1	0.00432138792771775
ODAM	0
SMR3A	0
CHIC2	0.0685849254865563
NMU	0
KIAA1211	0.064380310789002
LAMTOR3	0.00907368604696934
PF4V1	-0.000146370655543773
NFKB1	-0.176587340312084
AREG	-0.00709306708508128
MANBA	0.22036063746318
UBE2D3	0.136210825538479
MAPK10	0.0146961328919275
ELF2	-0.00693064988614545
NDUFC1	-0.0912011956763905
UCP1	0
TBC1D9	-0.0943049738947632
ZNF330	-0.0723447034840383
INPP4B	-0.292469275581794
GAB1	-0.0502427644703012
KLHL2	0.0638024594564204
IL2	0
CPE	0.862185754215348
RPL34	0.111733581759342
WFS1	-0.0361106355106102
ANXA10	-0.423038488335659
GRPEL1	0.005287554198528
GAR1	0.0634362003845261
FRG1	0.0248360033468185
CLCN3	-0.0339595310906962
AADAT	0.0599242673626232
GALNT7	-0.042432446849741
DHX15	-0.0199534567943473
SOD3	-0.0702683001085171
SEPSECS	0.0825839204497116
CPZ	0.225583231304675
TRIM2	0.594087571727972
SLC2A9	-0.0822535204447079
FBXW7	0.0466615683998057
NEIL3	-0.152524127762133
TBC1D19	0.334090274199255
CLNK	0.000191571386678469
WHSC1	0.146252848423051
SH3D19	0.273091004439626
STIM2	0.239755267702252
NKX3-2	-0.0470334945720321
MFSD10	0.113028023843958
GLRB	0.182813913029717
BST1	-0.440048730211455
RAPGEF2	0.120101975227206
HGFAC	0.0175491397061024
SNX25	-0.480305753570486
LRP2BP	0.0219919613370259
UFSP2	0.11002165568072
KLF3	0.277847493193228
KLHL5	-0.458952800988996
FAM149A	0.0579522497281602
NCAPG	-0.240319188960092
UGDH	-0.274136994931647
PPARGC1A	0.0436088809983306
DDX25	-0.0171759241264429
CRYAB	-0.414789037707157
DBX1	0
HTATIP2	-0.142249548130321
CTSC	-1.02361871262212
CCDC34	0.00385400464061458
ZBTB16	-0.0139275084404664
ELP4	-0.042869773380299
ZPR1	0.06703121615611
MTCH2	-0.0380670477761722
FNBP4	0.13105536153564
TECTA	0.0243779330476022
SC5D	-0.0898636937415809
CRTAM	-0.00791247813225304
C11orf63	0.0504261693028747
B3GAT1	0.00863200899637973
HSPA8	-0.059764897654615
P2RX3	0.00863200899637973
VWA5A	0.301857435131843
DNAJC4	0.14822006372906
SIAE	0.119009038292157
SNX15	0.113395363666729
LPXN	0.566258017783657
DTX4	-0.112716712603987
ATG2A	-0.0427743545718897
EHD1	-0.298148327687057
OSBP	-0.15184135465268
UNC93B1	0.152837440150757
PUS3	0.0669303861710207
DCPS	0.0217974389971687
SUV420H1	-0.0704053759142145
FOXRED1	0.145583046679802
PPP6R3	-0.120724132549016
NRXN2	-0.0741934226988388
MS4A6A	-0.0181978640782035
MS4A4A	0
ST3GAL4	-0.0542848615107783
CPT1A	0.0807419213951608
CCND1	-0.027025319832731
CCDC86	-0.0302374309415878
PRPF19	-0.039581648639226
TMEM109	-0.0742231069974864
CCKBR	0
HPX	-0.0291984430299665
TRIM3	-0.0973329120392155
CHORDC1	0.0567442611002331
FOLR1	-0.0528737504288026
ANAPC15	-0.129050141250181
FOLR3	-0.0432356109821157
PANX1	0.00851848046153592
ARHGEF17	-0.524975206837741
APOA5	0.00882134421019378
APOA4	0
APOC3	-0.00457653322122664
CEP164	0.14016980600978
RNF141	-0.43080690457548
KIAA1377	0.102777327220641
EIF4G2	0.0176584910360393
IL10RA	0
GALNT18	-0.191434242820058
BIRC2	-0.220409144966005
UBE4A	-0.0641402779985558
DDX6	-0.0191118603926128
UPK2	-0.0183310728890325
CBL	-0.115141339549494
PVRL1	-0.0923988533525026
HIPK3	0.101532702402938
KIAA1549L	-0.234372055039927
FBXO3	-0.0761326924929815
PDHX	-0.332265302013401
SLC1A2	0.0183082771052705
COMMD9	0.0405254981331389
SLC15A3	-0.261931253790759
CD5	0
ACCS	-0.230417986481584
SCGB2A2	0
MDK	0.106842774385131
AMBRA1	0.012981908543976
MADD	-0.121745038488843
PTPMT1	-0.137930625871148
NAA40	-0.0190410422229643
CARS	0.0245595255611146
SLC22A18	-0.135404369410654
CD81	-0.00287950444461416
SLC35F2	0.405700847022934
C11orf21	0.0557095584134379
ELMOD1	0.0526733031562223
CALCA	0.00882134421019379
SOX6	0.29642126412992
C11orf58	0.0412612550984157
PITPNM1	0.210460858272898
RPS13	0.142316422496126
AIP	-0.00126635411294096
NUP98	-0.0145857610729205
NDUFS8	-0.155106152075426
TCIRG1	-0.455749627484417
CHKA	0.0549802801301844
EXPH5	0.0208098271017327
HPS5	-0.15667543653062
GTF2H1	0.0883776322414231
POU2AF1	-0.0364476451097078
PTPN5	0
VWF	0.028460478681759
PSMD9	-0.0371496248612004
P3H3	-0.0909005778240726
PPFIBP1	0.336842610984789
PRPF40B	0.2697763511795
CD69	0
PRDM4	0.208427557304239
CLEC2B	-0.157718472879978
COQ5	0.0648838070366349
SELPLG	-0.00534641362007982
CORO1C	-0.126582236017791
ASIC1	-0.0450639177829331
DAO	0
CAPRIN2	0.283602872778882
TSPAN11	0.149059772805739
KCTD10	-0.156380621514273
SLC11A2	-0.0629615583326508
MLEC	-0.263129654771534
MVK	-0.161002301571322
CSRNP2	-0.138414226700357
CAMKK2	-0.156062382585116
BIN2	-0.00457653322122664
IL23A	0.0129851553827827
ATP5B	-0.122474538116933
PTGES3	-0.0361654783772263
SYT10	0.00425516303609408
BCL7A	0.0866679122336684
RSRC2	0.0396598234962031
CYP27B1	0.0523643681001467
MYF6	0.0131968509696866
MYF5	0.00432138792771775
LIN7A	-0.146941226363744
KRT18	-1.62550362572645
ACSS3	-0.16551996307718
TNS2	-0.0122554248005784
GLI1	0.105791867204449
PPM1H	0.0966774169152167
METAP2	0.154488299179933
LTA4H	0.112038733552195
ELK3	0.0864687268098407
SLC6A12	-0.000146370655543773
WNT5B	-0.21516849938868
MAGOHB	0.0674090201059929
TRPV4	0.235765252344665
ITFG2	-0.0206709099740294
FOXM1	0.0581850635243857
PRR4	0.0284079040280627
PRMT8	0
PARP11	0.129728426353507
ARPC3	-0.175173183050344
GPN3	-0.165520831706193
VPS29	-0.240709272890367
FGF6	0
MYL2	0
RAD51AP1	0.0116315823250028
CUX2	0
SH2B3	-0.0514471194872819
AKAP3	-0.0535096244473734
MANSC1	0.00258044287704262
KCNA1	0.00432138792771775
DUSP16	0.0646353777200295
CREBL2	0.0945785061780651
ACAD10	0.0246373380171505
ALDH2	0.422801120340091
CDKN1B	-0.00774287578522959
GPRC5D	0
NAA25	-0.0760882989528007
GSG1	-0.0210546840811974
SCNN1A	-0.00702396437131192
LTBR	-0.0882176698173378
OGFOD2	0.312944570018565
CDK2AP1	0.0605156390690755
OAS3	-0.688002681699322
OAS2	-1.28269609187285
ART4	-0.0390987961443754
MGP	-0.332754641843646
RASAL1	-0.0167011920107552
ARHGDIB	-1.79926886134898
GTF2H3	0.0646929314515674
EIF2B1	-0.0378614201544014
DDX55	0.0117705706185394
SLC38A1	1.43433316673549
RERGL	0.00882134421019379
ENDOU	-0.0113932166790103
C12orf49	-0.168739379310923
VDR	0.437298993449428
FZD10	0
RFC5	-0.120871474321333
STX2	0.0710388176004297
GPR133	-0.0235780841360858
COPZ1	0.0291308423963308
TBC1D30	0.0726285414333159
CAND1	0.056521082308997
IL26	0.093634416770588
IFNG	0
RAB5B	-0.0830121604548051
MDM1	-0.0796138801095116
NUP107	0.0192964423499298
CNOT2	-0.0986483537262686
TIMELESS	0.00276560419963445
CPSF6	-0.0089659441639327
KRR1	0.160252483282086
MRPL51	-0.0295995392938231
GAPDH	-0.057991752257248
NOP2	0.052801726006253
CHD4	0.088914466394975
ACRBP	0.0364770546483824
UHRF1BP1L	0.00623662542690973
COPS7A	-0.0373499291514854
ING4	-0.110746226828038
GNB3	-0.0144572711580375
CDCA3	-0.0226980597553883
CHPT1	0.00537086269219955
USP5	0.0454495294221573
TPI1	-0.00836567648376452
GNPTAB	0.20111650961659
SPSB2	0.0608040457703103
ENO2	0.158706579632669
ATN1	-0.103071724448279
C12orf57	0.0214865417482244
PTPN6	0.0367627218230893
LPCAT3	-0.103566517275832
NT5DC3	-0.0757874207384326
SLCO1B3	0
APOBEC1	0
NANOG	0.0309607565518082
SUDS3	0.00811156855640327
GOLT1B	-0.131704074773696
GYS2	0.00882134421019378
LDHB	-0.0931267879931603
PRKAB1	0.134362461419244
CMAS	-0.0932963987817796
HCFC2	-0.198303886862824
ST8SIA1	0.0921570986291114
CLEC4A	0.0281429475235222
C2CD5	0.0947560038340587
AICDA	0.00844201998474681
RAB35	-0.0436236066069728
PHC1	0.290944786384404
COX6A1	-0.0892268913138103
AL021546.6	-0.000291158253682422
RFX4	-0.013654319560494
RIC8B	0.0553871397042851
SRSF9	-0.090344558152351
RP11-22B23.1	0.111822708478728
FGFR1OP2	-0.225410886764987
KLRB1	0
COL12A1	1.03588255431193
BTN3A3	-0.21376332715124
TDP2	0.154058719480306
FRK	0.0310067705124144
DSE	-0.00483902236261713
RWDD1	-0.0820363209623078
RSPH4A	-0.00275976945674028
MAK	-0.0181558174458125
TMEM14C	0.211889632909559
PAK1IP1	0.0781262203038544
GCNT2	-0.0738353941613861
SMIM8	0.011394058771713
NEDD9	-0.777421898046779
CEP85L	-0.0256735836683379
ADTRP	0.0989236935112512
ASF1A	0.109945739605928
MCM9	0.0682880836205166
FAM184A	0.0128060460272841
RNGTT	-0.147792365616189
MAN1A1	0.588721631228005
GABRR2	0.021274532088051
SERINC1	-0.0648428016091156
HDDC2	-0.0636694959798891
TPD52L1	0.352350268300484
HINT3	-0.00683304876908153
NCOA7	-0.296963952832321
FAM65B	-0.0294644358686247
SASH1	-0.392984606169398
UST	0.481714878332767
LY6G5C	0
ULBP1	0.697252130389014
FBXO5	0.0554102721399321
MTRF1L	-0.218962310566443
PPARD	0.0746659577441342
OPRM1	-0.0267379540120829
FANCE	0.0318901376294454
TULP1	0
SLC26A8	-0.0238046134553156
MAPK14	0.0269264325746619
RHAG	0
KCTD20	-0.868457213411078
STK38	-0.108675256729061
SRSF3	-0.118985859231955
SOD2	0.53946053446117
MRPL18	-0.0779685506728747
IL17A	0
IL17F	0
MCM3	-0.0036983520291205
RNF8	-0.050084647908589
PHACTR1	-0.0408447326084058
MDGA1	0.0769911167468127
ICK	-0.000518593102576403
FBXO9	0.00267691037354645
CD83	-0.07989483684515
MDN1	0.105030375064246
GLP1R	-0.00457653322122664
SAYSD1	-0.0746949333991234
BMP5	0
BACH2	0.174495702002291
RBM24	-0.675294223677916
CAP2	-0.431334464365911
TREML2	-0.00457653322122664
ZNF451	0.164051469533108
BAG2	0.203008416999754
RAB23	-0.0557511995008415
TSPO2	0
FHL5	0
GPR63	0.0113389926152272
KHDRBS2	0
FBXL4	0.0510661214484145
CCNC	-0.0727229700037757
PRDM13	0
E2F3	0.0247569226829096
PTP4A1	-0.00437632174713798
SIM1	-0.0034742806824557
ASCC3	-0.296232029897963
HDGFL1	0
BVES	-0.0754867131675994
COL9A1	0.00882134421019379
MED23	-0.0759899281175027
WASF1	0.248277852786819
GPLD1	-0.219430358652192
ALDH5A1	-0.284353135435492
AIM1	0.528028335419371
VNN1	0.0168481123900173
VNN2	-0.00457653322122664
ACOT13	-0.0548878004505724
SMAP1	0.0237123951616791
RPS12	0.195560395659401
C6orf62	0.037276761306833
B3GAT2	-0.00457653322122664
GMNN	-0.0850053339568086
EYA4	0.0797141085424071
SOBP	-0.429307560066161
NR2E1	-0.00457653322122664
SNX3	-0.0959755056167051
SLC17A2	0
HBS1L	-0.0265217265628745
TRIM38	-0.135658519593086
PEX7	-0.119279338944711
ZBTB24	0.0253401922631298
FIG4	-0.0929723533098201
PERP	0.398434637759411
KIAA1244	0.504308599705302
SLC16A10	0.0134164726492196
HECA	-0.0375190011455757
GPR126	-0.0907249497766331
PHACTR2	0.327371913592213
EPM2A	-0.173676764071682
OR14J1	0
OR5V1	0
OR12D3	0
SLC39A7	-0.158648316912959
HSD17B8	0.00408752202387896
CCR6	0.0139065786324954
TAPBP	0.318602018970775
UNC93A	0
SLC22A2	0.010715031935923
PHF1	-0.151882900043426
CUTA	-0.322161321446314
PACRG	0.0141942134785535
QKI	-0.0676449418186724
C6orf118	0
PDE10A	-1.14708781394532
MDFI	0.0488816249214588
TFEB	0.199756891354308
SMOC2	0.00432138792771775
CCND3	-0.543373797176194
BYSL	0.0725245711813258
FAM120B	-0.056074995883721
TBP	-0.0113913298212811
GUCA1B	-0.00505007724837769
PRPH2	-0.383587136481082
GLTSCR1L	0.222115304500692
PPP2R5D	0.00174998170710694
MRPL2	-0.0106283286570346
PTK7	0.417231634966047
SRF	-0.327251653446467
CUL9	0.0713008878105832
DNPH1	-0.0014639356944528
DUSP22	0.0902247593813925
EXOC2	0.0366761221298759
COX7A2	-0.0695669352728601
TMEM30A	-0.285887906976489
GMDS	0.178049352883976
SENP6	-0.0358826205113374
IMPG1	0
VEGFA	0.729682903311774
PRPF4B	0.00623794912184117
TTK	-0.276983037228717
SLC29A1	0.142326210672662
WISP3	0.134998573944478
BTN2A1	-0.338663881442983
LAMA4	-0.212864906875305
FAM46A	0.483537821595958
CLIC5	-0.00457653322122664
FBRSL1	0.301984100252531
ENPP5	0.0399958642764977
LY86	0
PRSS16	-0.0149782980166655
MEP1A	0
TBX18	0.155519566044198
ERBB2IP	0.0877049630232811
PCDHB2	0.23282418412306
HARS2	0.089770957040745
NUDT12	-0.0700023430402581
CEP72	-0.100721613507583
MAN2A1	-0.359939729544871
SEMA5A	-0.481037350396397
C7	0.0771423032857474
PAPD7	-0.00886392025482685
GHR	-0.080012548514734
HMGCS1	-0.0797252832339126
DAP	-0.0808057889417277
NME5	0.0158912183415572
BRD8	0.135581956477738
KIF20A	-0.289400640453099
NNT	0.00780139709288719
MRPS30	0.212250867421597
HSPA9	0.277994229411149
MRPS27	0.297745470084637
PFDN1	-0.0941642313324582
HBEGF	-0.215771693769806
SLC4A9	0
LOX	0.189539091284729
GZMK	-0.0402989387748947
CDH9	0
APBB3	-0.0881490756857275
TMCO6	-0.103523023800622
SPARC	-0.10923367624903
IK	-0.0628506905547415
HMGCR	0.242620579122338
COL4A3BP	0.131605011364003
FAF2	-0.0138956935634553
HAND1	0.00432138792771775
PCDHB3	0.0746694355275901
PCDHB5	0.125984991405192
PCDHB6	0.162258589278636
PCDHB7	0.180461449810792
PDE8B	-0.0226327158348032
CLK4	-0.176098633554771
PCDHB15	0.0926038359484558
HAVCR1	0
GRM6	0.0286944097260866
ITK	-0.0270478507105203
RNF130	0.124655805059323
THG1L	-0.0409084630176668
ARSB	-0.236119124929647
CLINT1	-0.161116926810791
THBS4	-0.0674473166451781
CNOT6	-0.131249437656843
IL12B	-0.000291158253682422
BTNL8	0
TTC1	0.109684828038365
MSH3	0.013759758943813
RASGRF2	-0.0243385833983707
GABRG2	0
CCNG1	-0.0559769747166659
POLR3G	-0.242218358591694
DROSHA	-0.0179471293488405
CDH6	-1.28718255936641
LMNB1	-0.325615626933452
ARRDC3	0.353793762557279
GOLPH3	-0.153103365103233
SUB1	-0.0490343225886747
NPR3	-0.57624983102388
